ID	t0-date	t0-hour	t1-date	t1-hour	t1-WIND_DIREC	t1-CH4	t1-NMHC	t1-CO	t1-RH	t1-WIND_SPEED	t1-WD_HR	t1-SO2	t1-THC	t1-NO	t1-WS_HR	t1-AMB_TEMP	t1-PM10	t1-O3	t1-PM2.5	t1-NOx	t1-NO2	t1-RAINFALL	t2-date	t2-hour	t2-WIND_DIREC	t2-CH4	t2-NMHC	t2-CO	t2-RH	t2-WIND_SPEED	t2-WD_HR	t2-SO2	t2-THC	t2-NO	t2-WS_HR	t2-AMB_TEMP	t2-PM10	t2-O3	t2-PM2.5	t2-NOx	t2-NO2	t2-RAINFALL	t3-date	t3-hour	t3-WIND_DIREC	t3-CH4	t3-NMHC	t3-CO	t3-RH	t3-WIND_SPEED	t3-WD_HR	t3-SO2	t3-THC	t3-NO	t3-WS_HR	t3-AMB_TEMP	t3-PM10	t3-O3	t3-PM2.5	t3-NOx	t3-NO2	t3-RAINFALL	t4-date	t4-hour	t4-WIND_DIREC	t4-CH4	t4-NMHC	t4-CO	t4-RH	t4-WIND_SPEED	t4-WD_HR	t4-SO2	t4-THC	t4-NO	t4-WS_HR	t4-AMB_TEMP	t4-PM10	t4-O3	t4-PM2.5	t4-NOx	t4-NO2	t4-RAINFALL	t5-date	t5-hour	t5-WIND_DIREC	t5-CH4	t5-NMHC	t5-CO	t5-RH	t5-WIND_SPEED	t5-WD_HR	t5-SO2	t5-THC	t5-NO	t5-WS_HR	t5-AMB_TEMP	t5-PM10	t5-O3	t5-PM2.5	t5-NOx	t5-NO2	t5-RAINFALL	t6-date	t6-hour	t6-WIND_DIREC	t6-CH4	t6-NMHC	t6-CO	t6-RH	t6-WIND_SPEED	t6-WD_HR	t6-SO2	t6-THC	t6-NO	t6-WS_HR	t6-AMB_TEMP	t6-PM10	t6-O3	t6-PM2.5	t6-NOx	t6-NO2	t6-RAINFALL	t7-date	t7-hour	t7-WIND_DIREC	t7-CH4	t7-NMHC	t7-CO	t7-RH	t7-WIND_SPEED	t7-WD_HR	t7-SO2	t7-THC	t7-NO	t7-WS_HR	t7-AMB_TEMP	t7-PM10	t7-O3	t7-PM2.5	t7-NOx	t7-NO2	t7-RAINFALL	t8-date	t8-hour	t8-WIND_DIREC	t8-CH4	t8-NMHC	t8-CO	t8-RH	t8-WIND_SPEED	t8-WD_HR	t8-SO2	t8-THC	t8-NO	t8-WS_HR	t8-AMB_TEMP	t8-PM10	t8-O3	t8-PM2.5	t8-NOx	t8-NO2	t8-RAINFALL	t9-date	t9-hour	t9-WIND_DIREC	t9-CH4	t9-NMHC	t9-CO	t9-RH	t9-WIND_SPEED	t9-WD_HR	t9-SO2	t9-THC	t9-NO	t9-WS_HR	t9-AMB_TEMP	t9-PM10	t9-O3	t9-PM2.5	t9-NOx	t9-NO2	t9-RAINFALL
3250	2014105	4	2014105	3	57	1.7	0.01	0.19	59	3.9	58	1.1	1.7	0.3	3.6	22	30	51	0	3.7	3.4	0	2014105	2	56	1.7	0.01	0.18	59	2.9	57	1	1.7	0.6	3.5	22	31	51	9	4.6	4	0	2014105	1	58	1.7	0.01	0.17	57	4.3	58	1.1	1.7	0.9	4.6	22	47	51	9	4.6	3.7	0	2014105	0	53	1.7	0.01	0.16	53	4.5	56	1.9	1.7	0.9	3.3	23	37	50	9	4.4	3.6	0	2014104	23	60	1.7	0.02	0.15	52	3.1	56	1.5	1.7	0.8	2.4	23	27	49	11	4.5	3.7	0	2014104	22	59	1.7	0.04	0.17	55	2.9	57	1.6	1.7	0.7	2.9	22	33	47	18	5.6	5	0	2014104	21	56	1.7	0.04	0.19	60	2.2	54	1.6	1.7	0.9	2.2	22	21	45	28	6.8	6	0	2014104	20	54	1.7	0.05	0.21	62	2	54	1.7	1.8	0.9	2.1	22	55	44	18	8	7.1	0	2014104	19	54	1.7	0.08	0.27	64	2	56	1.9	1.8	0.9	1.5	22	46	41	22	11	10	0
3251	2014105	5	2014105	4	61	1.7	0.02	0.19	63	3.4	59	1.2	1.7	0.2	3.3	22	17	48	6	4.1	3.9	0	2014105	3	57	1.7	0.01	0.19	59	3.9	58	1.1	1.7	0.3	3.6	22	30	51	0	3.7	3.4	0	2014105	2	56	1.7	0.01	0.18	59	2.9	57	1	1.7	0.6	3.5	22	31	51	9	4.6	4	0	2014105	1	58	1.7	0.01	0.17	57	4.3	58	1.1	1.7	0.9	4.6	22	47	51	9	4.6	3.7	0	2014105	0	53	1.7	0.01	0.16	53	4.5	56	1.9	1.7	0.9	3.3	23	37	50	9	4.4	3.6	0	2014104	23	60	1.7	0.02	0.15	52	3.1	56	1.5	1.7	0.8	2.4	23	27	49	11	4.5	3.7	0	2014104	22	59	1.7	0.04	0.17	55	2.9	57	1.6	1.7	0.7	2.9	22	33	47	18	5.6	5	0	2014104	21	56	1.7	0.04	0.19	60	2.2	54	1.6	1.7	0.9	2.2	22	21	45	28	6.8	6	0	2014104	20	54	1.7	0.05	0.21	62	2	54	1.7	1.8	0.9	2.1	22	55	44	18	8	7.1	0
3252	2014105	6	2014105	5	56	1.7	0.02	0.2	65	2.9	57	1.3	1.7	0.4	2.4	22	39	48	7	4.6	4.3	0	2014105	4	61	1.7	0.02	0.19	63	3.4	59	1.2	1.7	0.2	3.3	22	17	48	6	4.1	3.9	0	2014105	3	57	1.7	0.01	0.19	59	3.9	58	1.1	1.7	0.3	3.6	22	30	51	0	3.7	3.4	0	2014105	2	56	1.7	0.01	0.18	59	2.9	57	1	1.7	0.6	3.5	22	31	51	9	4.6	4	0	2014105	1	58	1.7	0.01	0.17	57	4.3	58	1.1	1.7	0.9	4.6	22	47	51	9	4.6	3.7	0	2014105	0	53	1.7	0.01	0.16	53	4.5	56	1.9	1.7	0.9	3.3	23	37	50	9	4.4	3.6	0	2014104	23	60	1.7	0.02	0.15	52	3.1	56	1.5	1.7	0.8	2.4	23	27	49	11	4.5	3.7	0	2014104	22	59	1.7	0.04	0.17	55	2.9	57	1.6	1.7	0.7	2.9	22	33	47	18	5.6	5	0	2014104	21	56	1.7	0.04	0.19	60	2.2	54	1.6	1.7	0.9	2.2	22	21	45	28	6.8	6	0
3253	2014105	7	2014105	6	61	1.7	0.02	0.2	68	3.2	58	1.4	1.7	0.1	3.6	22	31	47	8	4.7	4.7	0	2014105	5	56	1.7	0.02	0.2	65	2.9	57	1.3	1.7	0.4	2.4	22	39	48	7	4.6	4.3	0	2014105	4	61	1.7	0.02	0.19	63	3.4	59	1.2	1.7	0.2	3.3	22	17	48	6	4.1	3.9	0	2014105	3	57	1.7	0.01	0.19	59	3.9	58	1.1	1.7	0.3	3.6	22	30	51	0	3.7	3.4	0	2014105	2	56	1.7	0.01	0.18	59	2.9	57	1	1.7	0.6	3.5	22	31	51	9	4.6	4	0	2014105	1	58	1.7	0.01	0.17	57	4.3	58	1.1	1.7	0.9	4.6	22	47	51	9	4.6	3.7	0	2014105	0	53	1.7	0.01	0.16	53	4.5	56	1.9	1.7	0.9	3.3	23	37	50	9	4.4	3.6	0	2014104	23	60	1.7	0.02	0.15	52	3.1	56	1.5	1.7	0.8	2.4	23	27	49	11	4.5	3.7	0	2014104	22	59	1.7	0.04	0.17	55	2.9	57	1.6	1.7	0.7	2.9	22	33	47	18	5.6	5	0
3254	2014105	8	2014105	7	59	1.7	0.02	0.21	63	3.5	58	1.4	1.7	0.2	3.4	23	30	46	3	4.8	4.6	0	2014105	6	61	1.7	0.02	0.2	68	3.2	58	1.4	1.7	0.1	3.6	22	31	47	8	4.7	4.7	0	2014105	5	56	1.7	0.02	0.2	65	2.9	57	1.3	1.7	0.4	2.4	22	39	48	7	4.6	4.3	0	2014105	4	61	1.7	0.02	0.19	63	3.4	59	1.2	1.7	0.2	3.3	22	17	48	6	4.1	3.9	0	2014105	3	57	1.7	0.01	0.19	59	3.9	58	1.1	1.7	0.3	3.6	22	30	51	0	3.7	3.4	0	2014105	2	56	1.7	0.01	0.18	59	2.9	57	1	1.7	0.6	3.5	22	31	51	9	4.6	4	0	2014105	1	58	1.7	0.01	0.17	57	4.3	58	1.1	1.7	0.9	4.6	22	47	51	9	4.6	3.7	0	2014105	0	53	1.7	0.01	0.16	53	4.5	56	1.9	1.7	0.9	3.3	23	37	50	9	4.4	3.6	0	2014104	23	60	1.7	0.02	0.15	52	3.1	56	1.5	1.7	0.8	2.4	23	27	49	11	4.5	3.7	0
3255	2014105	9	2014105	8	65	1.7	0.03	0.21	57	2.7	58	1.4	1.7	0.4	2.8	24	31	47	2	5.1	4.7	0	2014105	7	59	1.7	0.02	0.21	63	3.5	58	1.4	1.7	0.2	3.4	23	30	46	3	4.8	4.6	0	2014105	6	61	1.7	0.02	0.2	68	3.2	58	1.4	1.7	0.1	3.6	22	31	47	8	4.7	4.7	0	2014105	5	56	1.7	0.02	0.2	65	2.9	57	1.3	1.7	0.4	2.4	22	39	48	7	4.6	4.3	0	2014105	4	61	1.7	0.02	0.19	63	3.4	59	1.2	1.7	0.2	3.3	22	17	48	6	4.1	3.9	0	2014105	3	57	1.7	0.01	0.19	59	3.9	58	1.1	1.7	0.3	3.6	22	30	51	0	3.7	3.4	0	2014105	2	56	1.7	0.01	0.18	59	2.9	57	1	1.7	0.6	3.5	22	31	51	9	4.6	4	0	2014105	1	58	1.7	0.01	0.17	57	4.3	58	1.1	1.7	0.9	4.6	22	47	51	9	4.6	3.7	0	2014105	0	53	1.7	0.01	0.16	53	4.5	56	1.9	1.7	0.9	3.3	23	37	50	9	4.4	3.6	0
3256	2014105	10	2014105	9	94	1.7	0.04	0.2	46	2.9	62	1.2	1.7	0.3	1.2	27	47	50	1	4.9	4.6	0	2014105	8	65	1.7	0.03	0.21	57	2.7	58	1.4	1.7	0.4	2.8	24	31	47	2	5.1	4.7	0	2014105	7	59	1.7	0.02	0.21	63	3.5	58	1.4	1.7	0.2	3.4	23	30	46	3	4.8	4.6	0	2014105	6	61	1.7	0.02	0.2	68	3.2	58	1.4	1.7	0.1	3.6	22	31	47	8	4.7	4.7	0	2014105	5	56	1.7	0.02	0.2	65	2.9	57	1.3	1.7	0.4	2.4	22	39	48	7	4.6	4.3	0	2014105	4	61	1.7	0.02	0.19	63	3.4	59	1.2	1.7	0.2	3.3	22	17	48	6	4.1	3.9	0	2014105	3	57	1.7	0.01	0.19	59	3.9	58	1.1	1.7	0.3	3.6	22	30	51	0	3.7	3.4	0	2014105	2	56	1.7	0.01	0.18	59	2.9	57	1	1.7	0.6	3.5	22	31	51	9	4.6	4	0	2014105	1	58	1.7	0.01	0.17	57	4.3	58	1.1	1.7	0.9	4.6	22	47	51	9	4.6	3.7	0
3257	2014105	11	2014105	10	63	1.7	0.04	0.19	40	2.9	43	1.3	1.7	0.7	0.8	29	54	54	8	5.1	4.4	0	2014105	9	94	1.7	0.04	0.2	46	2.9	62	1.2	1.7	0.3	1.2	27	47	50	1	4.9	4.6	0	2014105	8	65	1.7	0.03	0.21	57	2.7	58	1.4	1.7	0.4	2.8	24	31	47	2	5.1	4.7	0	2014105	7	59	1.7	0.02	0.21	63	3.5	58	1.4	1.7	0.2	3.4	23	30	46	3	4.8	4.6	0	2014105	6	61	1.7	0.02	0.2	68	3.2	58	1.4	1.7	0.1	3.6	22	31	47	8	4.7	4.7	0	2014105	5	56	1.7	0.02	0.2	65	2.9	57	1.3	1.7	0.4	2.4	22	39	48	7	4.6	4.3	0	2014105	4	61	1.7	0.02	0.19	63	3.4	59	1.2	1.7	0.2	3.3	22	17	48	6	4.1	3.9	0	2014105	3	57	1.7	0.01	0.19	59	3.9	58	1.1	1.7	0.3	3.6	22	30	51	0	3.7	3.4	0	2014105	2	56	1.7	0.01	0.18	59	2.9	57	1	1.7	0.6	3.5	22	31	51	9	4.6	4	0
3258	2014105	12	2014105	11	100	1.7	0.04	0.19	38	2.5	75	0.5	1.7	0.3	0.6	29	57	55	11	4.5	4.1	0	2014105	10	63	1.7	0.04	0.19	40	2.9	43	1.3	1.7	0.7	0.8	29	54	54	8	5.1	4.4	0	2014105	9	94	1.7	0.04	0.2	46	2.9	62	1.2	1.7	0.3	1.2	27	47	50	1	4.9	4.6	0	2014105	8	65	1.7	0.03	0.21	57	2.7	58	1.4	1.7	0.4	2.8	24	31	47	2	5.1	4.7	0	2014105	7	59	1.7	0.02	0.21	63	3.5	58	1.4	1.7	0.2	3.4	23	30	46	3	4.8	4.6	0	2014105	6	61	1.7	0.02	0.2	68	3.2	58	1.4	1.7	0.1	3.6	22	31	47	8	4.7	4.7	0	2014105	5	56	1.7	0.02	0.2	65	2.9	57	1.3	1.7	0.4	2.4	22	39	48	7	4.6	4.3	0	2014105	4	61	1.7	0.02	0.19	63	3.4	59	1.2	1.7	0.2	3.3	22	17	48	6	4.1	3.9	0	2014105	3	57	1.7	0.01	0.19	59	3.9	58	1.1	1.7	0.3	3.6	22	30	51	0	3.7	3.4	0
3259	2014105	13	2014105	12	23	1.7	0.04	0.21	35	3.8	33	0.5	1.7	0.2	0.6	30	50	58	19	4.3	4.1	0	2014105	11	100	1.7	0.04	0.19	38	2.5	75	0.5	1.7	0.3	0.6	29	57	55	11	4.5	4.1	0	2014105	10	63	1.7	0.04	0.19	40	2.9	43	1.3	1.7	0.7	0.8	29	54	54	8	5.1	4.4	0	2014105	9	94	1.7	0.04	0.2	46	2.9	62	1.2	1.7	0.3	1.2	27	47	50	1	4.9	4.6	0	2014105	8	65	1.7	0.03	0.21	57	2.7	58	1.4	1.7	0.4	2.8	24	31	47	2	5.1	4.7	0	2014105	7	59	1.7	0.02	0.21	63	3.5	58	1.4	1.7	0.2	3.4	23	30	46	3	4.8	4.6	0	2014105	6	61	1.7	0.02	0.2	68	3.2	58	1.4	1.7	0.1	3.6	22	31	47	8	4.7	4.7	0	2014105	5	56	1.7	0.02	0.2	65	2.9	57	1.3	1.7	0.4	2.4	22	39	48	7	4.6	4.3	0	2014105	4	61	1.7	0.02	0.19	63	3.4	59	1.2	1.7	0.2	3.3	22	17	48	6	4.1	3.9	0
3260	2014105	14	2014105	13	96	1.7	0.04	0.19	37	2.6	93	0.6	1.7	0.3	0.9	30	65	60	13	4.6	4.3	0	2014105	12	23	1.7	0.04	0.21	35	3.8	33	0.5	1.7	0.2	0.6	30	50	58	19	4.3	4.1	0	2014105	11	100	1.7	0.04	0.19	38	2.5	75	0.5	1.7	0.3	0.6	29	57	55	11	4.5	4.1	0	2014105	10	63	1.7	0.04	0.19	40	2.9	43	1.3	1.7	0.7	0.8	29	54	54	8	5.1	4.4	0	2014105	9	94	1.7	0.04	0.2	46	2.9	62	1.2	1.7	0.3	1.2	27	47	50	1	4.9	4.6	0	2014105	8	65	1.7	0.03	0.21	57	2.7	58	1.4	1.7	0.4	2.8	24	31	47	2	5.1	4.7	0	2014105	7	59	1.7	0.02	0.21	63	3.5	58	1.4	1.7	0.2	3.4	23	30	46	3	4.8	4.6	0	2014105	6	61	1.7	0.02	0.2	68	3.2	58	1.4	1.7	0.1	3.6	22	31	47	8	4.7	4.7	0	2014105	5	56	1.7	0.02	0.2	65	2.9	57	1.3	1.7	0.4	2.4	22	39	48	7	4.6	4.3	0
3261	2014105	15	2014105	14	96	1.7	0.04	0.19	39	4.2	93	0.5	1.7	0.4	1.6	29	43	58	13	4.6	4.2	0	2014105	13	96	1.7	0.04	0.19	37	2.6	93	0.6	1.7	0.3	0.9	30	65	60	13	4.6	4.3	0	2014105	12	23	1.7	0.04	0.21	35	3.8	33	0.5	1.7	0.2	0.6	30	50	58	19	4.3	4.1	0	2014105	11	100	1.7	0.04	0.19	38	2.5	75	0.5	1.7	0.3	0.6	29	57	55	11	4.5	4.1	0	2014105	10	63	1.7	0.04	0.19	40	2.9	43	1.3	1.7	0.7	0.8	29	54	54	8	5.1	4.4	0	2014105	9	94	1.7	0.04	0.2	46	2.9	62	1.2	1.7	0.3	1.2	27	47	50	1	4.9	4.6	0	2014105	8	65	1.7	0.03	0.21	57	2.7	58	1.4	1.7	0.4	2.8	24	31	47	2	5.1	4.7	0	2014105	7	59	1.7	0.02	0.21	63	3.5	58	1.4	1.7	0.2	3.4	23	30	46	3	4.8	4.6	0	2014105	6	61	1.7	0.02	0.2	68	3.2	58	1.4	1.7	0.1	3.6	22	31	47	8	4.7	4.7	0
3262	2014105	16	2014105	15	77	1.7	0.05	0.2	45	3.6	78	0.6	1.7	0.2	2	28	63	57	6	4.7	4.5	0	2014105	14	96	1.7	0.04	0.19	39	4.2	93	0.5	1.7	0.4	1.6	29	43	58	13	4.6	4.2	0	2014105	13	96	1.7	0.04	0.19	37	2.6	93	0.6	1.7	0.3	0.9	30	65	60	13	4.6	4.3	0	2014105	12	23	1.7	0.04	0.21	35	3.8	33	0.5	1.7	0.2	0.6	30	50	58	19	4.3	4.1	0	2014105	11	100	1.7	0.04	0.19	38	2.5	75	0.5	1.7	0.3	0.6	29	57	55	11	4.5	4.1	0	2014105	10	63	1.7	0.04	0.19	40	2.9	43	1.3	1.7	0.7	0.8	29	54	54	8	5.1	4.4	0	2014105	9	94	1.7	0.04	0.2	46	2.9	62	1.2	1.7	0.3	1.2	27	47	50	1	4.9	4.6	0	2014105	8	65	1.7	0.03	0.21	57	2.7	58	1.4	1.7	0.4	2.8	24	31	47	2	5.1	4.7	0	2014105	7	59	1.7	0.02	0.21	63	3.5	58	1.4	1.7	0.2	3.4	23	30	46	3	4.8	4.6	0
3263	2014105	17	2014105	16	95	1.7	0.04	0.22	47	3.1	78	1	1.7	0.4	1.9	27	43	56	7	5.2	4.8	0	2014105	15	77	1.7	0.05	0.2	45	3.6	78	0.6	1.7	0.2	2	28	63	57	6	4.7	4.5	0	2014105	14	96	1.7	0.04	0.19	39	4.2	93	0.5	1.7	0.4	1.6	29	43	58	13	4.6	4.2	0	2014105	13	96	1.7	0.04	0.19	37	2.6	93	0.6	1.7	0.3	0.9	30	65	60	13	4.6	4.3	0	2014105	12	23	1.7	0.04	0.21	35	3.8	33	0.5	1.7	0.2	0.6	30	50	58	19	4.3	4.1	0	2014105	11	100	1.7	0.04	0.19	38	2.5	75	0.5	1.7	0.3	0.6	29	57	55	11	4.5	4.1	0	2014105	10	63	1.7	0.04	0.19	40	2.9	43	1.3	1.7	0.7	0.8	29	54	54	8	5.1	4.4	0	2014105	9	94	1.7	0.04	0.2	46	2.9	62	1.2	1.7	0.3	1.2	27	47	50	1	4.9	4.6	0	2014105	8	65	1.7	0.03	0.21	57	2.7	58	1.4	1.7	0.4	2.8	24	31	47	2	5.1	4.7	0
3264	2014105	18	2014105	17	81	1.7	0.04	0.23	54	2.9	90	1.4	1.8	0.3	1.6	25	65	52	16	6.2	5.9	0	2014105	16	95	1.7	0.04	0.22	47	3.1	78	1	1.7	0.4	1.9	27	43	56	7	5.2	4.8	0	2014105	15	77	1.7	0.05	0.2	45	3.6	78	0.6	1.7	0.2	2	28	63	57	6	4.7	4.5	0	2014105	14	96	1.7	0.04	0.19	39	4.2	93	0.5	1.7	0.4	1.6	29	43	58	13	4.6	4.2	0	2014105	13	96	1.7	0.04	0.19	37	2.6	93	0.6	1.7	0.3	0.9	30	65	60	13	4.6	4.3	0	2014105	12	23	1.7	0.04	0.21	35	3.8	33	0.5	1.7	0.2	0.6	30	50	58	19	4.3	4.1	0	2014105	11	100	1.7	0.04	0.19	38	2.5	75	0.5	1.7	0.3	0.6	29	57	55	11	4.5	4.1	0	2014105	10	63	1.7	0.04	0.19	40	2.9	43	1.3	1.7	0.7	0.8	29	54	54	8	5.1	4.4	0	2014105	9	94	1.7	0.04	0.2	46	2.9	62	1.2	1.7	0.3	1.2	27	47	50	1	4.9	4.6	0
3265	2014105	19	2014105	18	66	1.7	0.06	0.29	62	2	75	1.6	1.8	0.1	1.1	24	43	46	23	9.3	9.1	0	2014105	17	81	1.7	0.04	0.23	54	2.9	90	1.4	1.8	0.3	1.6	25	65	52	16	6.2	5.9	0	2014105	16	95	1.7	0.04	0.22	47	3.1	78	1	1.7	0.4	1.9	27	43	56	7	5.2	4.8	0	2014105	15	77	1.7	0.05	0.2	45	3.6	78	0.6	1.7	0.2	2	28	63	57	6	4.7	4.5	0	2014105	14	96	1.7	0.04	0.19	39	4.2	93	0.5	1.7	0.4	1.6	29	43	58	13	4.6	4.2	0	2014105	13	96	1.7	0.04	0.19	37	2.6	93	0.6	1.7	0.3	0.9	30	65	60	13	4.6	4.3	0	2014105	12	23	1.7	0.04	0.21	35	3.8	33	0.5	1.7	0.2	0.6	30	50	58	19	4.3	4.1	0	2014105	11	100	1.7	0.04	0.19	38	2.5	75	0.5	1.7	0.3	0.6	29	57	55	11	4.5	4.1	0	2014105	10	63	1.7	0.04	0.19	40	2.9	43	1.3	1.7	0.7	0.8	29	54	54	8	5.1	4.4	0
3266	2014105	20	2014105	19	69	1.7	0.07	0.3	65	1.5	58	1.5	1.8	0.1	1	23	48	42	21	10	10	0	2014105	18	66	1.7	0.06	0.29	62	2	75	1.6	1.8	0.1	1.1	24	43	46	23	9.3	9.1	0	2014105	17	81	1.7	0.04	0.23	54	2.9	90	1.4	1.8	0.3	1.6	25	65	52	16	6.2	5.9	0	2014105	16	95	1.7	0.04	0.22	47	3.1	78	1	1.7	0.4	1.9	27	43	56	7	5.2	4.8	0	2014105	15	77	1.7	0.05	0.2	45	3.6	78	0.6	1.7	0.2	2	28	63	57	6	4.7	4.5	0	2014105	14	96	1.7	0.04	0.19	39	4.2	93	0.5	1.7	0.4	1.6	29	43	58	13	4.6	4.2	0	2014105	13	96	1.7	0.04	0.19	37	2.6	93	0.6	1.7	0.3	0.9	30	65	60	13	4.6	4.3	0	2014105	12	23	1.7	0.04	0.21	35	3.8	33	0.5	1.7	0.2	0.6	30	50	58	19	4.3	4.1	0	2014105	11	100	1.7	0.04	0.19	38	2.5	75	0.5	1.7	0.3	0.6	29	57	55	11	4.5	4.1	0
3267	2014105	21	2014105	20	54	1.7	0.04	0.26	66	4.7	55	1.4	1.8	0.5	2.6	22	41	47	17	8.2	7.7	0	2014105	19	69	1.7	0.07	0.3	65	1.5	58	1.5	1.8	0.1	1	23	48	42	21	10	10	0	2014105	18	66	1.7	0.06	0.29	62	2	75	1.6	1.8	0.1	1.1	24	43	46	23	9.3	9.1	0	2014105	17	81	1.7	0.04	0.23	54	2.9	90	1.4	1.8	0.3	1.6	25	65	52	16	6.2	5.9	0	2014105	16	95	1.7	0.04	0.22	47	3.1	78	1	1.7	0.4	1.9	27	43	56	7	5.2	4.8	0	2014105	15	77	1.7	0.05	0.2	45	3.6	78	0.6	1.7	0.2	2	28	63	57	6	4.7	4.5	0	2014105	14	96	1.7	0.04	0.19	39	4.2	93	0.5	1.7	0.4	1.6	29	43	58	13	4.6	4.2	0	2014105	13	96	1.7	0.04	0.19	37	2.6	93	0.6	1.7	0.3	0.9	30	65	60	13	4.6	4.3	0	2014105	12	23	1.7	0.04	0.21	35	3.8	33	0.5	1.7	0.2	0.6	30	50	58	19	4.3	4.1	0
3268	2014105	22	2014105	21	62	1.7	0.02	0.23	65	3.4	58	1.3	1.7	0.2	3.2	22	39	52	18	5.4	5.2	0	2014105	20	54	1.7	0.04	0.26	66	4.7	55	1.4	1.8	0.5	2.6	22	41	47	17	8.2	7.7	0	2014105	19	69	1.7	0.07	0.3	65	1.5	58	1.5	1.8	0.1	1	23	48	42	21	10	10	0	2014105	18	66	1.7	0.06	0.29	62	2	75	1.6	1.8	0.1	1.1	24	43	46	23	9.3	9.1	0	2014105	17	81	1.7	0.04	0.23	54	2.9	90	1.4	1.8	0.3	1.6	25	65	52	16	6.2	5.9	0	2014105	16	95	1.7	0.04	0.22	47	3.1	78	1	1.7	0.4	1.9	27	43	56	7	5.2	4.8	0	2014105	15	77	1.7	0.05	0.2	45	3.6	78	0.6	1.7	0.2	2	28	63	57	6	4.7	4.5	0	2014105	14	96	1.7	0.04	0.19	39	4.2	93	0.5	1.7	0.4	1.6	29	43	58	13	4.6	4.2	0	2014105	13	96	1.7	0.04	0.19	37	2.6	93	0.6	1.7	0.3	0.9	30	65	60	13	4.6	4.3	0
3269	2014105	23	2014105	22	82	1.7	0.02	0.22	65	2.5	64	1.2	1.7	0.1	2.7	22	46	52	22	4.8	4.7	0	2014105	21	62	1.7	0.02	0.23	65	3.4	58	1.3	1.7	0.2	3.2	22	39	52	18	5.4	5.2	0	2014105	20	54	1.7	0.04	0.26	66	4.7	55	1.4	1.8	0.5	2.6	22	41	47	17	8.2	7.7	0	2014105	19	69	1.7	0.07	0.3	65	1.5	58	1.5	1.8	0.1	1	23	48	42	21	10	10	0	2014105	18	66	1.7	0.06	0.29	62	2	75	1.6	1.8	0.1	1.1	24	43	46	23	9.3	9.1	0	2014105	17	81	1.7	0.04	0.23	54	2.9	90	1.4	1.8	0.3	1.6	25	65	52	16	6.2	5.9	0	2014105	16	95	1.7	0.04	0.22	47	3.1	78	1	1.7	0.4	1.9	27	43	56	7	5.2	4.8	0	2014105	15	77	1.7	0.05	0.2	45	3.6	78	0.6	1.7	0.2	2	28	63	57	6	4.7	4.5	0	2014105	14	96	1.7	0.04	0.19	39	4.2	93	0.5	1.7	0.4	1.6	29	43	58	13	4.6	4.2	0
3270	2014106	0	2014105	23	70	1.7	0.02	0.21	63	2.9	72	1	1.7	0.5	2.2	22	32	50	25	4.6	4.2	0	2014105	22	82	1.7	0.02	0.22	65	2.5	64	1.2	1.7	0.1	2.7	22	46	52	22	4.8	4.7	0	2014105	21	62	1.7	0.02	0.23	65	3.4	58	1.3	1.7	0.2	3.2	22	39	52	18	5.4	5.2	0	2014105	20	54	1.7	0.04	0.26	66	4.7	55	1.4	1.8	0.5	2.6	22	41	47	17	8.2	7.7	0	2014105	19	69	1.7	0.07	0.3	65	1.5	58	1.5	1.8	0.1	1	23	48	42	21	10	10	0	2014105	18	66	1.7	0.06	0.29	62	2	75	1.6	1.8	0.1	1.1	24	43	46	23	9.3	9.1	0	2014105	17	81	1.7	0.04	0.23	54	2.9	90	1.4	1.8	0.3	1.6	25	65	52	16	6.2	5.9	0	2014105	16	95	1.7	0.04	0.22	47	3.1	78	1	1.7	0.4	1.9	27	43	56	7	5.2	4.8	0	2014105	15	77	1.7	0.05	0.2	45	3.6	78	0.6	1.7	0.2	2	28	63	57	6	4.7	4.5	0
3271	2014106	1	2014106	0	28	1.7	0.03	0.21	62	1.9	52	0.5	1.7	0.3	1	22	46	47	25	4.4	4	0	2014105	23	70	1.7	0.02	0.21	63	2.9	72	1	1.7	0.5	2.2	22	32	50	25	4.6	4.2	0	2014105	22	82	1.7	0.02	0.22	65	2.5	64	1.2	1.7	0.1	2.7	22	46	52	22	4.8	4.7	0	2014105	21	62	1.7	0.02	0.23	65	3.4	58	1.3	1.7	0.2	3.2	22	39	52	18	5.4	5.2	0	2014105	20	54	1.7	0.04	0.26	66	4.7	55	1.4	1.8	0.5	2.6	22	41	47	17	8.2	7.7	0	2014105	19	69	1.7	0.07	0.3	65	1.5	58	1.5	1.8	0.1	1	23	48	42	21	10	10	0	2014105	18	66	1.7	0.06	0.29	62	2	75	1.6	1.8	0.1	1.1	24	43	46	23	9.3	9.1	0	2014105	17	81	1.7	0.04	0.23	54	2.9	90	1.4	1.8	0.3	1.6	25	65	52	16	6.2	5.9	0	2014105	16	95	1.7	0.04	0.22	47	3.1	78	1	1.7	0.4	1.9	27	43	56	7	5.2	4.8	0
